"V1","V2","V3","V4","V5","V6","V7","V8"
0.000712545,0.000854032,0.00219889,0.0053552,0.0122447,0.0163862,0.0299142,0.0383621
0.00119512,0.00119271,0.00271461,0.00616028,0.0157442,0.0166564,0.030139,0.0411211
0.000874941,0.000926231,0.00194511,0.00485161,0.0127617,0.0168113,0.0287215,0.0421989
0.00069205,0.000821426,0.00181897,0.00461458,0.0119039,0.0128702,0.0196083,0.0300204
0.000963358,0.000838906,0.00211782,0.0054874,0.0141983,0.015659,0.0296427,0.0410428
0.000478493,0.000707705,0.00181625,0.00448988,0.0107284,0.0111736,0.0176258,0.0274183
0.00169334,0.0016504,0.00372056,0.00827346,0.0232018,0.0265875,0.0516316,0.0783787
0.000760531,0.000808243,0.00221994,0.00502396,0.0127002,0.0143668,0.0272443,0.0384113
0.000997678,0.00125441,0.00318143,0.00748032,0.019257,0.0197432,0.0346288,0.0508516
0.000692157,0.000756709,0.00189692,0.00488248,0.0122185,0.0145398,0.0251793,0.0377746
0.000601677,0.000795892,0.002032,0.00636798,0.0135707,0.0155844,0.0291366,0.0384822
0.0010609,0.00110874,0.00237733,0.0067795,0.0158711,0.0158283,0.0272736,0.0366778
0.000818785,0.000956664,0.00236845,0.00556883,0.0143266,0.0209101,0.0338079,0.0531341
0.00122947,0.00145722,0.00351031,0.00932538,0.0264417,0.034856,0.0655202,0.0997259
0.000914709,0.000868227,0.00219172,0.00502701,0.0127338,0.0141385,0.0235912,0.0378657
0.00079001,0.00103388,0.00202297,0.00538149,0.0134552,0.015099,0.0257616,0.0384938
0.000847913,0.0010075,0.00207255,0.00514027,0.0126984,0.0146743,0.0260561,0.0363915
0.00185582,0.00139684,0.00314916,0.00890735,0.0207561,0.032389,0.058015,0.0905427
0.000623104,0.000912201,0.00189288,0.00503467,0.0107872,0.0143265,0.0276555,0.0359907
0.00116186,0.00149767,0.00394501,0.00943251,0.0230876,0.0261685,0.0446726,0.0668376
0.000693659,0.000991179,0.00225744,0.0050801,0.0123621,0.0132243,0.0228779,0.0334247
0.000566124,0.000904746,0.00223797,0.00597462,0.0139964,0.0148577,0.027177,0.0351769
0.00111926,0.000962846,0.00217224,0.00540156,0.0136918,0.0154575,0.0317179,0.0428567
0.00055182,0.0010374,0.0020678,0.00598777,0.0134581,0.0157813,0.02472,0.0400892
0.000889765,0.00106188,0.00252024,0.00638427,0.017074,0.0152044,0.0305553,0.0448934
0.000823036,0.00119906,0.00221663,0.00604358,0.0137868,0.0160617,0.0294821,0.0432278
0.000817416,0.00109916,0.00241438,0.00605649,0.0143062,0.0179736,0.0268964,0.0405959
0.000893301,0.00119328,0.00258632,0.00689565,0.0168758,0.0195959,0.0356276,0.0549559
0.000718931,0.00111157,0.00231936,0.00631495,0.0162324,0.0165929,0.0271196,0.0414336
0.000882478,0.00105859,0.00276777,0.00654602,0.0147071,0.0171129,0.0274339,0.0431399
0.000862293,0.000894087,0.00226346,0.00552286,0.0133206,0.0155952,0.0272657,0.0410591
0.00113332,0.00134232,0.00250764,0.00749141,0.0173223,0.0232309,0.0371704,0.0559451
0.000856272,0.00125587,0.00295242,0.00732786,0.014941,0.0152052,0.0268638,0.0414329
0.00100143,0.0013495,0.0034641,0.00805002,0.020687,0.0276135,0.0513722,0.0793542
0.000737059,0.000990979,0.00241301,0.00588436,0.0136459,0.0144363,0.0244088,0.0357051
0.000785993,0.00115938,0.00248312,0.00671339,0.0170364,0.0192766,0.0367451,0.052124
0.000865147,0.00112743,0.00263183,0.00629441,0.0175322,0.0207081,0.0352531,0.0512866
0.000627338,0.000876392,0.00186678,0.00483715,0.0112315,0.0131667,0.0227906,0.0353528
0.00114856,0.0013898,0.00316274,0.00793186,0.0187769,0.0218298,0.0390231,0.0576199
0.000750627,0.00112515,0.0021627,0.00601188,0.014534,0.0131505,0.0236652,0.0337244
0.000740355,0.00106191,0.0021387,0.00574133,0.0144376,0.0157342,0.0287965,0.041103
0.000819016,0.000991988,0.00223584,0.00552007,0.0159278,0.0195043,0.0346363,0.0519863
0.00066091,0.000693066,0.00184297,0.00421066,0.0110723,0.0127002,0.0232435,0.0352589
0.00120073,0.0015344,0.00314863,0.00933731,0.0210321,0.0257094,0.049214,0.0715465
0.000993948,0.00119951,0.00281293,0.00726421,0.0186032,0.0194999,0.0371227,0.0524822
0.00103601,0.00117999,0.00271788,0.00666045,0.0157224,0.0163201,0.0290543,0.0422751
0.00101914,0.00113214,0.00290363,0.00681627,0.0153508,0.0208413,0.037128,0.0553014
0.00130077,0.00177081,0.0048262,0.0111422,0.0283251,0.0404213,0.0736108,0.112533
0.000996329,0.0013197,0.00322774,0.0088196,0.0198776,0.0266909,0.0464984,0.074174
0.00110659,0.00123226,0.00299415,0.00831355,0.0185345,0.0262663,0.0456943,0.0698175
0.000664111,0.000934732,0.00217893,0.00527098,0.0124657,0.0136622,0.0245028,0.0343952
0.000683695,0.00094119,0.00214376,0.00513789,0.0128308,0.0163182,0.0263982,0.0446319
0.000860479,0.00117093,0.00269376,0.00737774,0.0184778,0.0206637,0.0354407,0.0529164
0.00111185,0.00100218,0.00271737,0.0063063,0.017063,0.0242777,0.0456252,0.0670893
0.000669244,0.000980593,0.00272654,0.00667859,0.0173159,0.0183854,0.0310375,0.0486153
0.000900789,0.00107413,0.0026296,0.00556782,0.0151459,0.0159454,0.026688,0.0419063
0.000974708,0.00122367,0.00229143,0.00606202,0.0150038,0.0216345,0.0391209,0.0595813
0.00139438,0.00120508,0.0027707,0.00724677,0.0181403,0.025061,0.0402389,0.0666558
0.00140832,0.00129455,0.00283974,0.00710052,0.0181353,0.026955,0.056059,0.0827683
0.00132713,0.00101505,0.00290114,0.00649743,0.0160928,0.019025,0.0365798,0.0532428
0.000837538,0.000957464,0.00204951,0.00530239,0.0124768,0.0135173,0.025792,0.0377991
0.000751397,0.000852066,0.00206346,0.00550971,0.0128771,0.011889,0.0238123,0.0310623
0.00112377,0.000991696,0.00234008,0.00538685,0.0143211,0.017719,0.0310757,0.0498877
0.00105746,0.00103622,0.00231421,0.00553682,0.0151118,0.0150491,0.0254001,0.0389076
0.000793739,0.000956719,0.00174939,0.00493369,0.011277,0.0139343,0.0255863,0.0358424
0.000741442,0.00116118,0.00252262,0.00720974,0.018935,0.0194363,0.0323739,0.0483323
0.00057154,0.0009975,0.00224304,0.00491452,0.0124067,0.0184407,0.0336882,0.046228
0.00107277,0.00125225,0.00222778,0.00677541,0.0161033,0.0159434,0.0296154,0.0442842
0.000610516,0.000820593,0.0021615,0.00486653,0.013983,0.0132037,0.0220692,0.0332238
0.00103812,0.000930976,0.00226322,0.00578212,0.014108,0.0164124,0.0284114,0.0472254
0.000685394,0.00129761,0.00232551,0.00639953,0.0147004,0.017639,0.0363158,0.0490336
0.000650777,0.000740065,0.00181211,0.00448822,0.00993027,0.0117196,0.0186758,0.0304157
0.00109784,0.00180838,0.00365021,0.00841569,0.0216259,0.0220104,0.0414709,0.0578101
0.0013798,0.00132713,0.00297722,0.00698042,0.0187806,0.029043,0.0527294,0.076708
0.000720188,0.000700693,0.00175987,0.00435062,0.0105478,0.0135247,0.0267461,0.0369936
0.000739683,0.00083374,0.00221923,0.00517541,0.0125014,0.0146263,0.0271427,0.0399366
0.00118534,0.000996766,0.00248031,0.00626205,0.0158795,0.0218384,0.0408396,0.0647187
0.000782429,0.00100481,0.00203176,0.00511365,0.0133484,0.0149641,0.0238491,0.0361534
0.000786518,0.00077698,0.0019984,0.00491096,0.0114069,0.0145057,0.0249474,0.0411588
0.00092249,0.00101117,0.00244437,0.00611809,0.0157387,0.019889,0.0371272,0.0527342
0.00094045,0.000942737,0.00225197,0.00561517,0.0148423,0.0170617,0.026031,0.0416118
0.000675405,0.00102033,0.00189647,0.00470986,0.0118323,0.0122645,0.0206043,0.0309596
0.000812211,0.000829515,0.00186456,0.00497843,0.0116663,0.0142316,0.0275836,0.0388855
0.000990668,0.00135512,0.00276593,0.00713824,0.0176928,0.0219814,0.0368026,0.0533373
0.000876133,0.00112067,0.00233451,0.005857,0.016158,0.0162041,0.0284545,0.0416587
0.000860105,0.000797268,0.00227078,0.00515295,0.0115892,0.015947,0.0281511,0.0384619
0.00102837,0.000782505,0.00182236,0.00447501,0.0110987,0.0152477,0.0277615,0.0434087
0.00080305,0.000975154,0.00261383,0.00622976,0.0150085,0.019297,0.036873,0.0515923
0.00153292,0.00154952,0.00365783,0.00898439,0.0247402,0.0369865,0.0669506,0.0968209
0.000651147,0.000849076,0.00205495,0.00527982,0.0124568,0.0112065,0.0196932,0.0277828
0.000713982,0.000743048,0.00152187,0.00404238,0.00943925,0.0116691,0.0194908,0.0291727
0.000939699,0.0012119,0.00225743,0.00579015,0.0140063,0.0158892,0.0277916,0.0446277
0.000620061,0.000737021,0.00182094,0.00490126,0.0120595,0.0140532,0.0246662,0.0371722
0.000697835,0.000946109,0.00232593,0.00544203,0.0134723,0.0143011,0.0241472,0.0369562
0.000644109,0.000931641,0.0019012,0.00434375,0.0107652,0.0110023,0.0206351,0.0282228
0.000908022,0.000748336,0.00174282,0.00466926,0.0111287,0.0148196,0.0240346,0.0373294
0.000867372,0.000979384,0.00229436,0.00540942,0.0136567,0.015652,0.0303742,0.0425101
0.000774275,0.000912985,0.00195589,0.00548372,0.0119898,0.013193,0.0235946,0.0343499
0.000730986,0.000893917,0.00207952,0.00536132,0.014779,0.0164337,0.0297003,0.0440214
0.001107,0.00184631,0.00391455,0.0107145,0.027485,0.0317498,0.0518096,0.0800838
0.000995802,0.00100015,0.00214454,0.00607601,0.0156592,0.0183319,0.03509,0.0482914
0.000718696,0.0008641,0.00221394,0.0051291,0.0127535,0.0148993,0.0254173,0.0356618
0.0010526,0.00118735,0.00241775,0.00612303,0.0153673,0.0202061,0.0385638,0.0524824
0.00184155,0.00148852,0.00349762,0.00843569,0.0215849,0.0280463,0.0502823,0.0770926
0.000961712,0.00100513,0.00222248,0.00607434,0.015116,0.0189832,0.0365815,0.0539593
0.000952879,0.000966535,0.00247084,0.00573184,0.0134546,0.0173529,0.0319198,0.041747
0.0010713,0.00110042,0.00227905,0.0054567,0.0145745,0.0164321,0.0287746,0.0429709
0.00073232,0.000982887,0.0019724,0.00475102,0.0125376,0.0144236,0.0259823,0.0372144
0.000680388,0.000747062,0.00190757,0.00505577,0.0122388,0.0159354,0.0261883,0.0406845
0.00101984,0.00118059,0.00309793,0.0080509,0.0202482,0.0281481,0.0472038,0.077261
0.000627801,0.000799971,0.00174542,0.00455148,0.0100122,0.0136219,0.0236312,0.0325678
0.000790573,0.000964529,0.00214397,0.00535444,0.0134073,0.0182209,0.0286824,0.042972
0.000854333,0.00121861,0.00268681,0.00664999,0.0189343,0.0206606,0.0329487,0.0514493
0.000846686,0.000970064,0.002223,0.00512234,0.0144593,0.0195555,0.0329909,0.0517676
0.000609584,0.00095436,0.00234255,0.00558301,0.0137226,0.0116184,0.0223048,0.0317983
0.000712435,0.000896767,0.00190426,0.00484766,0.0122863,0.0148346,0.0254554,0.0390517
0.000735674,0.00104208,0.0023384,0.00625968,0.0155403,0.0161428,0.029604,0.0431542
0.000765608,0.000962019,0.00214903,0.00509403,0.0131304,0.0141616,0.0235322,0.0366909
0.00089563,0.00121213,0.0028373,0.00572562,0.0163776,0.0203786,0.0340827,0.0539078
0.000942512,0.000962679,0.00242422,0.00647475,0.017184,0.0146745,0.027266,0.0392204
0.000829962,0.00100688,0.00230019,0.00638759,0.0144249,0.017352,0.0279138,0.0451403
0.000824217,0.000916716,0.00203037,0.00580592,0.0130761,0.0160053,0.0274149,0.0410813
0.000528214,0.000935595,0.0019748,0.00493621,0.0127929,0.0127244,0.0224795,0.0316588
0.000556012,0.000729342,0.00173026,0.00448739,0.0110436,0.0129056,0.0253437,0.0338143
0.000826123,0.00110487,0.00254866,0.00608533,0.0154843,0.0157136,0.0297579,0.0399083
0.000410617,0.000935002,0.00167105,0.00430558,0.0104726,0.0106334,0.0177512,0.0270389
0.00094623,0.00129431,0.00253186,0.00657671,0.017111,0.0193232,0.0322868,0.0506882
0.00131025,0.00123671,0.00363389,0.00917161,0.0214551,0.0261425,0.0438893,0.0606396
0.000738251,0.000972629,0.00221128,0.00579237,0.0142257,0.01378,0.0226319,0.0349081
0.000582894,0.000943632,0.00187784,0.00509038,0.0115165,0.0109112,0.0192467,0.0277215
0.000835092,0.00103459,0.00256114,0.00653228,0.0144667,0.019717,0.0327497,0.048471
0.000977095,0.00111477,0.00276843,0.0072376,0.0166418,0.0229713,0.038237,0.0622129
0.000853931,0.000947355,0.00199493,0.0057785,0.0147717,0.01564,0.0263699,0.0405562
0.000616899,0.000917116,0.00209558,0.00470835,0.0131463,0.0140979,0.0241613,0.0400003
0.00120809,0.00140647,0.00249963,0.00744718,0.0202398,0.0208384,0.036108,0.0533274
0.000916213,0.00092615,0.0026417,0.00627591,0.0167335,0.0179721,0.0356815,0.0522036
0.0011279,0.00114131,0.00258326,0.00643487,0.0160198,0.0201675,0.0354374,0.047764
0.00113466,0.00100039,0.00208036,0.00562151,0.0138198,0.0150157,0.0270277,0.0389069
0.000660807,0.000738788,0.00183824,0.00442878,0.0103765,0.0117908,0.019653,0.0321045
0.000979283,0.000790681,0.00190923,0.00551636,0.0126542,0.0183658,0.0306862,0.0474694
0.000838848,0.00099705,0.00244318,0.00606015,0.0149861,0.0195489,0.034492,0.0519325
0.000609194,0.00113998,0.00253684,0.00603759,0.01377,0.0168414,0.030729,0.0435785
0.000616683,0.00113549,0.00232233,0.00555984,0.0140375,0.0152221,0.0252702,0.038378
0.00108947,0.000801139,0.00221928,0.00581252,0.0124301,0.0157114,0.0258039,0.038505
0.000656265,0.000954156,0.00210431,0.00517145,0.0118314,0.0127007,0.022822,0.031753
0.000759189,0.000941153,0.00233194,0.00570621,0.0135713,0.012911,0.0213686,0.0317645
0.000901317,0.00100689,0.00257246,0.00603077,0.015747,0.0172737,0.0304692,0.0411266
0.000874268,0.000971183,0.00247213,0.0059684,0.0149392,0.0142609,0.0258043,0.0363854
0.000790782,0.00115021,0.00242844,0.00548659,0.0131303,0.0116927,0.0203111,0.0299695
0.000834484,0.00101825,0.0023888,0.00556401,0.0147755,0.0146348,0.0265071,0.0397539
0.000752516,0.00108955,0.00258312,0.00566204,0.0147586,0.0173754,0.0299016,0.043064
0.000917018,0.00131302,0.0029399,0.00700079,0.0177419,0.0185741,0.029245,0.0436927
0.000967936,0.00121353,0.00269538,0.00647436,0.0173876,0.0224538,0.038854,0.0610987
0.00122309,0.00140726,0.00269567,0.00718978,0.0169467,0.0216622,0.0398124,0.0615703
0.000761823,0.000981236,0.00205837,0.0051551,0.0124017,0.00990215,0.016446,0.024138
0.000889565,0.00128083,0.00257841,0.00610713,0.0154513,0.0180739,0.0277669,0.0422556
0.000877564,0.00134095,0.00288031,0.0075393,0.0179035,0.0185652,0.0320373,0.0515787
0.000799349,0.000884133,0.00242924,0.00536567,0.0148149,0.0148834,0.0252622,0.0374535
0.000653449,0.0011536,0.00228161,0.0073642,0.0178509,0.0176235,0.0285512,0.0439426
0.00147817,0.00124172,0.00245771,0.0065519,0.014898,0.0157369,0.0254202,0.0365081
0.000770909,0.00101095,0.00232215,0.00654751,0.0149285,0.0174665,0.0328532,0.0503642
0.00118709,0.00127126,0.00275808,0.00657608,0.0169142,0.0201568,0.0357016,0.0548922
0.000817328,0.000978699,0.00239322,0.00618576,0.0140051,0.0175917,0.0333593,0.0486207
0.000557823,0.000806099,0.00182893,0.00424117,0.0117589,0.0126758,0.0216286,0.036265
0.000770638,0.000993833,0.00237484,0.00583625,0.0149021,0.016474,0.0276815,0.0412803
0.000865894,0.000700255,0.00172413,0.00460528,0.00984827,0.0116565,0.0225099,0.0296087
0.00103935,0.00125434,0.00282841,0.00661919,0.0169884,0.01575,0.027956,0.0412525
0.000910909,0.000811833,0.00195253,0.00478727,0.0116017,0.0142349,0.0230821,0.0388538
0.000585637,0.000958493,0.00246837,0.00566935,0.0145345,0.0192617,0.0341328,0.053227
0.000839644,0.000953439,0.00242375,0.00538085,0.0132907,0.017914,0.0324265,0.0470285
0.000920163,0.00100953,0.00213178,0.00619533,0.0132803,0.016002,0.0303562,0.0404966
0.00124426,0.00130367,0.00391931,0.00867604,0.0197559,0.0228274,0.0381703,0.0572457
0.000770958,0.00123682,0.00257654,0.00645639,0.0152436,0.0166658,0.028179,0.0454533
0.000970139,0.00146722,0.00274874,0.00683107,0.0161827,0.0226401,0.0412844,0.0577444
0.00116584,0.00163544,0.00376259,0.00813342,0.0218302,0.0257382,0.0469541,0.0692374
0.00104221,0.0010015,0.00242645,0.00539782,0.0139386,0.0181096,0.0316184,0.0440375
0.000963442,0.00109721,0.00270608,0.00631083,0.0162767,0.016875,0.0299019,0.0442722
0.00078924,0.00110574,0.0022524,0.00563978,0.0148414,0.0159441,0.0289961,0.0432649
0.000648915,0.000882868,0.00201041,0.00505053,0.012411,0.0164298,0.0275745,0.040214
0.000661167,0.000797249,0.00159544,0.0042859,0.0109733,0.0110905,0.0199825,0.027932
0.000890094,0.00123951,0.00274439,0.00661941,0.0151566,0.0179793,0.0307734,0.04856
0.000908069,0.00102006,0.00237855,0.00619416,0.0146197,0.0181751,0.0332903,0.0466086
0.0011576,0.0012491,0.0028557,0.0069101,0.0178781,0.0185591,0.030047,0.0438462
0.000569962,0.000804083,0.00191075,0.00483899,0.0115994,0.0134524,0.023004,0.0375446
0.00107132,0.00155223,0.00327154,0.0089728,0.0230815,0.0225001,0.0422499,0.0646159
0.00125709,0.00131326,0.00272997,0.00710393,0.0171062,0.0199617,0.0350354,0.0548492
0.000670342,0.000909167,0.00188127,0.00489124,0.0117935,0.0125388,0.0232548,0.0294744
0.00104406,0.001052,0.00235939,0.00656472,0.017534,0.0210807,0.0374814,0.0559935
0.000812345,0.000890266,0.00198247,0.0053719,0.0125618,0.0166112,0.0285367,0.0413102
0.000996531,0.00104632,0.00254743,0.00611712,0.0144138,0.0156233,0.0267299,0.0388591
0.00175546,0.00169915,0.00383935,0.00868703,0.0213943,0.0233267,0.0422305,0.0587996
0.000813039,0.00106663,0.00258658,0.00750791,0.0171588,0.0201271,0.0351266,0.0510601
0.000938691,0.000854174,0.00226268,0.00540043,0.0129908,0.0155959,0.0311074,0.0455102
0.000868084,0.00111237,0.00241327,0.00557234,0.0146071,0.015274,0.0266456,0.0391022
0.000743301,0.000906355,0.00199222,0.00525416,0.0114591,0.0137173,0.0250341,0.0366253
0.000815206,0.000783758,0.00178014,0.00474392,0.0109887,0.0136486,0.0222087,0.0344962
0.000611355,0.00076252,0.00184259,0.00446506,0.0118779,0.0162854,0.0308695,0.0436629
0.000801082,0.000858981,0.00216334,0.00575586,0.0129425,0.0154055,0.0295127,0.0416339
0.00102813,0.00117874,0.00206565,0.00613356,0.0146044,0.017489,0.030857,0.0449661
0.000833822,0.000915371,0.00270345,0.00605052,0.015316,0.0190383,0.0336745,0.0464554
0.000540158,0.000907107,0.00197272,0.00523737,0.0119909,0.0119126,0.0179441,0.027319
0.000865641,0.00101408,0.00236973,0.00535003,0.0142032,0.014471,0.0239445,0.0349272
0.000707614,0.000858093,0.00216193,0.00566367,0.0133085,0.0150208,0.0268191,0.0377473
0.000856582,0.000852499,0.0018358,0.00449951,0.0106374,0.0126664,0.0213814,0.032949
0.000903389,0.000930159,0.00231499,0.00597326,0.0143295,0.0186345,0.0333183,0.0481811
0.000819054,0.000988444,0.0026367,0.00568576,0.015107,0.0175852,0.0349112,0.0477341
0.000884796,0.000976972,0.00252085,0.00599409,0.0163273,0.0218598,0.0359497,0.0550537
0.00125949,0.0012671,0.00274419,0.00763967,0.0179555,0.0258577,0.0440715,0.0637621
0.000754949,0.00105723,0.00227871,0.00614347,0.0145017,0.0137741,0.0223771,0.0304743
0.000736177,0.000939868,0.00211396,0.0055325,0.0133008,0.0136446,0.0233541,0.0341907
0.00073771,0.000842689,0.00214119,0.00554723,0.0127581,0.0141008,0.0231548,0.0379627
0.00110001,0.00115018,0.00273151,0.00605302,0.0155198,0.0187888,0.0332675,0.0492325
0.000802551,0.000824155,0.002131,0.00498691,0.0113033,0.014644,0.0259059,0.0345653
0.000998331,0.000942866,0.00208717,0.00534286,0.012349,0.0146534,0.0244047,0.0370797
0.000816038,0.00096314,0.00269286,0.00613636,0.0162681,0.0170053,0.0278075,0.040997
0.000814247,0.00105779,0.00272738,0.00646928,0.016805,0.0196419,0.0351028,0.0509905
0.000516787,0.000776051,0.00202522,0.00505746,0.013399,0.0111265,0.0208408,0.0297473
0.000555002,0.000858916,0.00212187,0.00489323,0.0119587,0.0123116,0.0213765,0.0320491
0.000932068,0.000978963,0.0023163,0.00541446,0.0142649,0.0153528,0.0280118,0.0412207
0.00102647,0.00101126,0.00269363,0.00595572,0.01451,0.0203496,0.0368685,0.0547582
0.000758036,0.000801121,0.00202366,0.00517405,0.0116009,0.0125174,0.0222906,0.0307907
0.00122737,0.00103147,0.00267706,0.00658766,0.0161584,0.0203188,0.033472,0.0502673
0.0008333,0.000768957,0.00195754,0.00501371,0.0120396,0.0140516,0.0263618,0.0389831
0.000927592,0.00106658,0.00195544,0.00551056,0.0135618,0.0151124,0.0261296,0.0397121
0.00108119,0.00119676,0.00285592,0.0077428,0.0194175,0.0226371,0.0418881,0.0627176
0.000740754,0.00104302,0.00217944,0.00557451,0.0131424,0.0165079,0.0276411,0.0412628
0.000698178,0.00109214,0.00290864,0.00704161,0.0165033,0.0149226,0.0246994,0.0344167
0.000980822,0.000900442,0.00240554,0.00562201,0.014635,0.0150406,0.0252302,0.0399452
0.000583646,0.000855428,0.00227941,0.00485385,0.0117008,0.0131011,0.0201573,0.0317354
0.000968374,0.000943523,0.00216274,0.00518865,0.0140144,0.0168664,0.0298706,0.0442673
0.000934218,0.0010456,0.00196129,0.00479471,0.0134191,0.0195701,0.0375642,0.0599721
0.0013159,0.00120751,0.00283421,0.00732433,0.0173652,0.0225725,0.0421365,0.0617948
0.000764321,0.000997991,0.00215146,0.00508984,0.0119629,0.0174882,0.0283225,0.0437095
0.00107174,0.00116036,0.00277909,0.00661852,0.0157542,0.0176549,0.0308736,0.0451177
0.0009988,0.00114057,0.00272136,0.00728149,0.0171448,0.0231676,0.0404787,0.0640334
0.00110035,0.00152121,0.00419256,0.0113395,0.0259575,0.0271203,0.0441575,0.0679766
0.000706001,0.0010381,0.00239063,0.00631916,0.0158926,0.0142254,0.0247169,0.0337618
0.000799662,0.000947476,0.00215369,0.00612756,0.0151983,0.0224646,0.0426632,0.0618241
0.000896593,0.00108039,0.00222406,0.00625813,0.0154948,0.0200401,0.0346261,0.049641
0.00114523,0.00116311,0.00257409,0.006278,0.0162365,0.0246072,0.0442976,0.0646339
0.00112343,0.00090068,0.00239127,0.00598381,0.013966,0.017137,0.0294683,0.0425982
0.00134155,0.00125535,0.00254582,0.00668111,0.0164411,0.0177465,0.0312058,0.0479664
0.000909361,0.00112572,0.00228001,0.00658324,0.0161273,0.0168884,0.0286232,0.0426528
0.000879624,0.00111961,0.00249227,0.00656278,0.0174059,0.0215687,0.0395093,0.0611557
0.000703647,0.000960962,0.00192874,0.00531795,0.0128868,0.0135912,0.0240256,0.0356398
0.000699548,0.000827154,0.00183824,0.00474783,0.0123184,0.0124274,0.0220631,0.0316111
0.000775935,0.00102919,0.00248262,0.00587882,0.0152935,0.0161432,0.0290621,0.0425917
0.000654936,0.00082732,0.0020187,0.00575102,0.0128078,0.0164085,0.0278275,0.0412922
0.000769985,0.000914819,0.0020951,0.00517606,0.0138767,0.0152781,0.0267995,0.0377888
0.000574382,0.000881825,0.00220492,0.00522823,0.0131247,0.0142991,0.0265759,0.0397626
0.000614422,0.000823627,0.00228406,0.00542136,0.0136356,0.015108,0.0273831,0.0378905
0.000833382,0.00121755,0.00219866,0.00583846,0.0155507,0.0178773,0.029923,0.0444852
0.000666617,0.000856855,0.00169156,0.00469285,0.0117329,0.0137227,0.0272232,0.0381282
0.000571523,0.000803643,0.0018259,0.0048412,0.0104798,0.00971812,0.0166898,0.02307
0.000972251,0.0014634,0.00365572,0.00762846,0.0219838,0.0256678,0.0411984,0.0607338
0.000799002,0.00117157,0.00257335,0.00621465,0.0153309,0.0164548,0.0279366,0.040002
0.000695021,0.000773846,0.0017614,0.00481162,0.010724,0.0139709,0.022998,0.034448
0.000612969,0.000888414,0.00222589,0.00574196,0.0131917,0.0119149,0.0206304,0.0279301
0.000550999,0.00101758,0.00208809,0.00508677,0.0124352,0.0139802,0.0209225,0.034659
0.00104682,0.00113048,0.00291475,0.0058461,0.0164328,0.0180977,0.0315598,0.0490302
0.00075589,0.00103174,0.00207935,0.00518421,0.0120106,0.0119529,0.0184983,0.0293976
0.000861302,0.00115529,0.00290248,0.00736078,0.0181584,0.021647,0.0395072,0.0566959
0.000854798,0.00123651,0.00281729,0.006786,0.015519,0.0144943,0.0227478,0.0346502
0.0010582,0.00096669,0.00214315,0.00546381,0.0131158,0.0174612,0.0305317,0.0462965
0.00105238,0.00132643,0.00271641,0.00716952,0.0154974,0.0160802,0.0270379,0.0388496
0.00114523,0.00119038,0.00239188,0.00569674,0.0149545,0.0168623,0.0280045,0.0420808
0.0010108,0.00119482,0.00279806,0.00638442,0.0186403,0.0224716,0.0425949,0.0630259
0.000739205,0.00109761,0.00204127,0.00553537,0.0140976,0.017045,0.0317745,0.0481939
0.000941771,0.00121624,0.0025644,0.00699252,0.0182911,0.0208734,0.0354305,0.0512702
0.000995181,0.00120032,0.00239555,0.00608527,0.0151135,0.0193434,0.0368878,0.0545948
0.000716122,0.00113186,0.00267354,0.00709964,0.0168173,0.0184853,0.0326262,0.0439486
0.00054247,0.000797204,0.00191565,0.00495054,0.0129057,0.0133649,0.0228423,0.0337242
0.000691741,0.000927119,0.00209054,0.005222,0.0131412,0.0168303,0.028108,0.0413728
0.000592087,0.000889247,0.00240471,0.00537682,0.0132478,0.0174738,0.0307204,0.0451116
0.000868493,0.000943247,0.00235368,0.00590833,0.0142526,0.0139858,0.0261437,0.0399025
0.000850356,0.00101346,0.00228022,0.00514439,0.0129148,0.0153899,0.0286948,0.0446913
0.00122069,0.00116769,0.00260351,0.00715782,0.0165001,0.0216814,0.0385468,0.0578837
0.000725592,0.00103962,0.00211988,0.00547881,0.0130333,0.0147135,0.0264483,0.0380794
0.000647065,0.000856687,0.00239827,0.00561392,0.0143734,0.0157339,0.0294125,0.040112
0.000938775,0.000907979,0.00225295,0.00567915,0.013843,0.0155153,0.0272608,0.0379282
0.00128196,0.00127269,0.00283881,0.00705955,0.017232,0.0259662,0.0472704,0.0753662
0.000800408,0.000873575,0.0023426,0.00550676,0.0127142,0.0125566,0.0221675,0.0361691
0.000508984,0.000990426,0.00235334,0.00534465,0.0135786,0.0128126,0.0222343,0.0310795
0.000824944,0.00105668,0.00278005,0.00540225,0.01384,0.0171009,0.0287161,0.041985
0.000714052,0.000976048,0.0021593,0.00508685,0.0118996,0.0129468,0.0212793,0.0322261
0.00134345,0.0013308,0.00321974,0.00712385,0.0200243,0.027996,0.0480281,0.0734475
0.00153912,0.00123486,0.00295213,0.00891029,0.023416,0.032826,0.0512097,0.0812188
0.00120343,0.00128766,0.00269597,0.00734882,0.0182453,0.0221706,0.0403068,0.0607914
0.000944234,0.00104064,0.00211919,0.00613371,0.0155017,0.018941,0.0317612,0.0505642
0.00109433,0.00103536,0.00264092,0.00608867,0.0154139,0.0202872,0.0332751,0.051483
0.000754291,0.000876628,0.00201402,0.0054683,0.0126623,0.015507,0.0285944,0.0415283
0.00141898,0.00176573,0.00410822,0.0110519,0.0259199,0.0336641,0.059482,0.0815675
0.00107728,0.000847171,0.00203292,0.00443384,0.0113072,0.0160497,0.0292766,0.0440568
0.00119164,0.00123277,0.00268496,0.00741933,0.0189271,0.0205357,0.0347813,0.0546768
